interval_begin,interval_end,interval_id,edge_arrived,edge_density,edge_departed,edge_entered,edge_id,edge_laneChangedFrom,edge_laneChangedTo,edge_left,edge_occupancy,edge_overlapTraveltime,edge_sampledSeconds,edge_speed,edge_traveltime,edge_waitingTime
2490,2495,1,0,9.23,0,0,17,1,1,2,1.22,42.48,39.12,20.05,42.3,0
2490,2495,1,0,31.99,0,2,18,0,0,0,2.55,43.48,45.39,6.62,42.87,26
2490,2495,1,0,7.83,0,0,19,0,0,1,1.55,15.42,11.07,18.59,15.21,0
2490,2495,1,0,96.62,0,5,2,2,2,8,6.32,47.23,137.27,6.1,46.96,32
2490,2495,1,1,8.91,0,1,20,0,0,0,1.78,95.23,83.34,19.68,95.03,0
2490,2495,1,0,3.06,0,0,21,2,2,0,0.61,168.64,30,11.67,168.29,0
2490,2495,1,0,4.8,0,0,22,0,0,0,0.96,100000,5,0,,5
2490,2495,1,0,,0,0,23,0,0,0,,,0,,,
2490,2495,1,0,5.46,0,0,24,0,0,0,1.09,52.63,15,10.51,52.25,0
2490,2495,1,0,1.82,0,0,25,1,1,0,0.36,25.57,5,21.64,25.38,0
2490,2495,1,0,5.66,0,0,26,0,0,0,1.13,22.44,5,8.06,21.94,0
2490,2495,1,0,4.83,0,0,27,0,0,0,1.93,18.09,5,11.67,17.75,0
2490,2495,1,0,1.02,0,0,28,0,0,0,0.2,163.71,10,12.02,163.38,0
2490,2495,1,0,8.19,0,6,3,1,1,0,1.06,34.89,27.04,19.03,34.68,0
2490,2495,1,0,26.27,2,0,4,1,1,1,3.49,61.8,159.33,19.69,61.57,0
2490,2495,1,0,47.07,0,2,5,3,3,4,3.68,13.75,36.66,11.62,13.49,5
2490,2495,1,0,85.61,0,7,6,0,0,8,10.99,6.8,47.3,16.85,6.57,0
2490,2495,1,0,18.98,0,8,7,0,0,0,2.5,37.35,65.42,18.56,37.14,0
2490,2495,1,0,20.2,2,0,8,1,1,3,2.67,32.99,64.23,19.4,32.79,0
2490,2495,1,0,36,0,3,9,1,1,5,3.49,15.9,30.9,11.04,15.86,10
2495,2500,1,0,24.43,1,0,1,4,4,0,3.25,66.45,157,19.4,66.24,0
2495,2500,1,2,40.15,2,2,10,3,3,1,5.35,100.86,376.86,18.65,100.63,0
2495,2500,1,0,144.44,0,1,11,2,2,9,9.51,35.87,109.65,4.34,36.51,21
2495,2500,1,0,26.23,0,9,12,0,0,0,3.42,20.72,49.03,18.24,20.5,0
2495,2500,1,8,16.23,0,0,13,1,1,0,2.15,62.44,99.09,19.62,62.24,0
2495,2500,1,0,11.22,1,0,14,0,0,1,2.24,97.52,103.9,19.03,97.33,0
2495,2500,1,0,44.17,0,1,15,0,0,0,3.53,32.81,63.87,8.94,32.37,25
2495,2500,1,1,18.79,0,0,16,0,0,0,3.75,83.62,149.41,19.07,83.41,0
2495,2500,1,0,8.97,1,0,17,1,1,0,1.19,42.15,38,20.21,41.95,0
2495,2500,1,0,35.23,0,0,18,1,1,0,2.82,37.76,50,7.62,37.24,30
2495,2500,1,0,7.08,0,0,19,0,0,0,1.42,13.33,10,21.5,13.14,0
2495,2500,1,0,76.04,0,0,2,5,5,9,5,33.14,108.03,8.69,32.95,6
2495,2500,1,2,8.07,0,0,20,0,0,0,1.61,95.83,75.47,19.55,95.65,0
2495,2500,1,0,3.06,0,0,21,0,0,0,0.61,168.63,30,11.67,168.29,0
2495,2500,1,0,4.8,0,0,22,0,0,0,0.96,100000,5,0,,5
2495,2500,1,0,,0,0,23,0,0,0,,,0,,,
2495,2500,1,0,5.46,0,0,24,0,0,0,1.09,52.73,15,10.49,52.35,0
2495,2500,1,0,1.82,0,0,25,0,0,0,0.36,25.42,5,21.77,25.23,0
2495,2500,1,0,5.66,0,0,26,0,0,0,1.13,22.35,5,8.09,21.86,0
2495,2500,1,0,4.83,0,0,27,0,0,0,1.93,18.34,5,11.52,17.99,0
2495,2500,1,0,1.02,0,0,28,0,0,0,0.2,163.2,10,12.06,162.87,0
2495,2500,1,0,18.02,0,8,3,0,0,1,2.36,35.7,59.46,18.6,35.5,0
2495,2500,1,0,28.27,1,1,4,2,2,0,3.76,61.54,171.5,19.78,61.34,0
2495,2500,1,0,36.61,0,0,5,1,1,2,2.9,14.32,28.51,11.16,14.02,5
2495,2500,1,0,45.39,0,1,6,0,0,6,5.85,6.64,25.08,17.25,6.39,0
2495,2500,1,0,29.5,0,6,7,0,0,0,3.9,37.95,101.69,18.27,37.73,0
2495,2500,1,0,19.81,2,0,8,1,1,0,2.63,32.89,63,19.46,32.69,0
2495,2500,1,0,30.39,0,0,9,0,0,1,3.03,14.42,26.08,12.18,14.15,10
2500,2505,1,0,25.2,3,0,1,6,6,2,3.35,66.16,161.97,19.49,65.96,0
2500,2505,1,3,39.73,2,2,10,8,8,1,5.29,100.77,372.88,18.67,100.54,0
2500,2505,1,0,102.17,0,1,11,1,1,6,6.7,20.16,77.56,7.73,20.07,15
2500,2505,1,0,47.55,0,6,12,0,0,0,6.28,21.08,88.9,17.93,20.86,0
2500,2505,1,2,12,0,0,13,2,2,0,1.6,62.03,73.26,19.75,61.84,0
2500,2505,1,0,11.34,1,0,14,0,0,0,2.27,97.43,105,19.05,97.22,0
2500,2505,1,0,44.95,0,0,15,0,0,0,3.6,52.93,65,5.54,52.2,38
2500,2505,1,1,18.8,0,1,16,0,0,0,3.75,83.77,149.48,19.03,83.57,0
2500,2505,1,0,10.06,2,0,17,1,1,2,1.33,42.57,42.64,20.01,42.37,0
2500,2505,1,0,38.65,0,2,18,0,0,0,3.08,44.9,54.85,6.41,44.28,30
2500,2505,1,0,3.91,0,0,19,0,0,2,0.76,13.43,5.52,21.33,13.25,0
2500,2505,1,0,49.44,0,2,2,0,0,6,3.24,26.14,70.24,11.02,26.02,5
2500,2505,1,1,7.94,0,2,20,0,0,0,1.58,94.86,74.25,19.75,94.65,0
2500,2505,1,0,2.68,0,0,21,0,0,1,0.53,168.99,26.28,11.64,168.65,0
2500,2505,1,0,8.07,0,1,22,0,0,0,1.58,45.42,8.4,4.67,44.56,5
2500,2505,1,0,,0,0,23,0,0,0,,,0,,,
2500,2505,1,0,5.46,0,0,24,0,0,0,1.09,52.78,15,10.48,52.4,0
2500,2505,1,0,2.41,1,0,25,0,0,1,0.46,33.43,6.63,16.55,32.69,0
2500,2505,1,0,8,0,1,26,0,0,0,1.56,20.02,7.07,9.03,19.58,0
2500,2505,1,0,1.16,0,0,27,0,0,1,0.4,17.62,1.2,11.99,17.18,0
2500,2505,1,0,1.37,0,1,28,0,0,0,0.27,166.33,13.42,11.83,166,0
2500,2505,1,0,29.57,0,6,3,0,0,0,3.91,36.92,97.59,17.98,36.7,0
2500,2505,1,0,29.84,2,0,4,1,1,0,3.97,61.67,181,19.74,61.46,0
2500,2505,1,0,15.88,0,0,5,0,0,3,1.22,19.38,12.36,8.24,19.88,5
2500,2505,1,0,28.83,0,4,6,0,0,2,3.67,6.02,15.93,19.04,5.8,0
2500,2505,1,0,35.86,0,2,7,2,2,0,4.77,37.81,123.61,18.34,37.6,0
2500,2505,1,0,19.88,2,0,8,1,1,4,2.63,32.52,63.24,19.68,32.32,0
2500,2505,1,0,33.09,0,4,9,1,1,3,3.22,14.79,28.4,11.88,14.63,10
2505,2510,1,0,24.58,2,0,1,5,5,4,3.26,66.59,157.96,19.36,66.4,0
2505,2510,1,6,40.49,4,1,10,2,2,0,5.39,100.06,380,18.8,99.84,0
2505,2510,1,0,59.86,0,0,11,0,0,8,3.88,18.83,45.44,8.27,18.66,15
2505,2510,1,0,66.19,0,7,12,0,0,0,8.76,21.17,123.75,17.85,20.94,0
2505,2510,1,4,9.76,0,0,13,1,1,0,1.29,62.08,59.58,19.73,61.87,0
2505,2510,1,0,12.1,1,0,14,0,0,0,2.42,97.55,112,19.02,97.34,0
2505,2510,1,0,44.95,0,0,15,0,0,0,3.6,128.26,65,2.29,126.51,43
2505,2510,1,1,18.05,0,1,16,0,0,0,3.6,83.45,143.55,19.1,83.23,0
2505,2510,1,0,10.13,1,0,17,0,0,1,1.34,42.68,42.92,19.96,42.48,0
2505,2510,1,0,42.28,0,0,18,0,0,0,3.38,65.13,60,4.42,64.23,36
2505,2510,1,0,1.43,0,1,19,1,1,0,0.24,35.56,2.03,8.06,35.06,0
2505,2510,1,0,38.71,0,4,2,2,2,6,2.52,20.01,55,14.4,19.65,5
2505,2510,1,0,8.02,0,0,20,0,0,0,1.6,94.62,75,19.8,94.42,0
2505,2510,1,0,2.55,0,0,21,0,0,0,0.51,168.71,25,11.66,168.37,0
2505,2510,1,0,9.61,0,0,22,0,0,0,1.92,36.53,10,5.81,35.84,5
2505,2510,1,0,,0,0,23,0,0,0,,,0,,,
2505,2510,1,0,5.46,0,0,24,0,0,0,1.09,53.33,15,10.37,52.95,0
2505,2510,1,0,1.82,0,0,25,0,0,0,0.36,32.97,5,16.78,32.74,0
2505,2510,1,0,11.31,0,0,26,0,0,0,2.26,18.38,10,9.83,17.98,0
2505,2510,1,0,,0,0,27,0,0,0,,,0,,,
2505,2510,1,0,1.53,0,0,28,0,0,0,0.31,163.42,15,12.04,163.09,0
2505,2510,1,0,39.32,0,7,3,0,0,0,5.21,36.88,129.78,18,36.66,0
2505,2510,1,0,28.76,2,0,4,1,1,5,3.81,62.66,174.44,19.42,62.32,0
2505,2510,1,0,24.43,0,5,5,0,0,0,1.88,15.82,19.03,10.1,15.42,5
2505,2510,1,0,26.47,0,0,6,0,0,4,3.43,5.87,14.62,19.5,5.67,0
2505,2510,1,0,39.49,0,4,7,0,0,0,5.25,37.39,136.13,18.55,37.17,0
2505,2510,1,0,20.12,3,0,8,2,2,0,2.67,32.33,64,19.8,32.13,0
2505,2510,1,0,34.96,0,0,9,1,1,0,3.5,14.44,30,12.16,14.11,10
2510,2515,1,0,23,2,0,1,8,8,4,3.05,65.84,147.79,19.58,65.64,0
2510,2515,1,4,39.06,1,0,10,4,4,1,5.2,99.85,366.66,18.84,99.61,0
2510,2515,1,0,28.53,0,1,11,1,1,1,1.86,39.22,21.66,3.97,40.82,15
2510,2515,1,0,74.34,0,3,12,0,0,6,9.85,20.61,139,18.34,20.4,0
2510,2515,1,3,9.31,0,6,13,0,0,0,1.22,61.56,56.82,19.9,61.34,0
2510,2515,1,0,13.18,2,0,14,0,0,0,2.63,97.31,122,19.07,97.1,0
2510,2515,1,0,44.95,0,0,15,1,1,0,3.6,515.18,65,0.57,508.15,48
2510,2515,1,0,18.24,0,0,16,0,0,0,3.65,82.93,145,19.22,82.72,0
2510,2515,1,0,9.44,0,0,17,0,0,0,1.26,42.75,40,19.92,42.55,0
2510,2515,1,0,45.68,0,1,18,1,1,0,3.65,66.92,64.83,4.3,65.99,45
2510,2515,1,0,3.54,0,0,19,0,0,0,0.71,17.11,5,16.75,16.87,0
2510,2515,1,0,36.7,0,4,2,1,1,3,2.41,16.36,52.14,17.61,16.12,5
2510,2515,1,0,8.02,0,0,20,1,1,0,1.6,94.51,75,19.83,94.31,0
2510,2515,1,0,2.29,0,0,21,0,0,1,0.45,167.8,22.46,11.73,167.49,0
2510,2515,1,0,9.13,0,1,22,0,0,1,1.71,22.9,9.5,9.27,21.13,1
2510,2515,1,0,,0,0,23,0,0,0,,,0,,,
2510,2515,1,0,5.46,0,0,24,0,0,0,1.09,52.99,15,10.44,52.6,0
2510,2515,1,0,1.82,0,0,25,0,0,0,0.36,32.83,5,16.86,32.59,0
2510,2515,1,0,7.83,0,0,26,0,0,1,1.51,17.3,6.92,10.45,16.57,0
2510,2515,1,0,,0,0,27,0,0,0,,,0,,,
2510,2515,1,0,1.53,0,0,28,0,0,0,0.31,164.51,15,11.96,164.18,0
2510,2515,1,0,46.06,0,4,3,0,0,1,6.12,37.1,152,17.9,36.88,0
2510,2515,1,0,28.92,2,1,4,6,6,2,3.84,63.59,175.45,19.14,63.33,0
2510,2515,1,0,39.42,0,2,5,1,1,0,3.13,14,30.69,11.41,13.65,5
2510,2515,1,0,0.88,0,1,6,0,0,1,0.09,5.58,0.49,20.54,5.45,0
2510,2515,1,0,43.43,0,1,7,1,1,0,5.79,37.25,149.71,18.62,37.03,0
2510,2515,1,0,22.55,2,0,8,1,1,3,2.99,31.88,71.71,20.08,31.66,0
2510,2515,1,0,40.54,0,2,9,1,1,0,4.03,26.96,34.79,6.52,26.34,14
2515,2520,1,0,23.13,3,0,1,3,3,1,3.08,66,148.64,19.54,65.79,0
2515,2520,1,5,37.96,2,1,10,3,3,2,5.05,100.19,356.31,18.78,99.94,0
2515,2520,1,0,30.51,0,2,11,0,0,0,2.01,31.74,23.16,4.91,30.93,15
2515,2520,1,0,61.96,0,1,12,0,0,7,8.2,20.45,115.85,18.48,20.24,0
2515,2520,1,0,13.18,0,7,13,3,3,0,1.74,63.05,80.48,19.43,62.84,0
2515,2520,1,0,13.61,1,0,14,3,3,0,2.72,97.29,126,19.07,97.08,0
2515,2520,1,0,44.95,0,0,15,0,0,0,3.6,3253.43,65,0.09,3209.04,52
2515,2520,1,0,18.24,0,0,16,3,3,0,3.65,82.88,145,19.24,82.67,0
2515,2520,1,0,9.07,1,0,17,1,1,1,1.2,43.48,38.45,19.59,43.3,0
2515,2520,1,0,48.84,0,1,18,1,1,0,3.9,81.31,69.31,3.54,80.18,48
2515,2520,1,0,3.54,0,0,19,0,0,0,0.71,15.72,5,18.23,15.5,0
2515,2520,1,0,36.91,0,1,2,0,0,1,2.45,17.15,52.44,16.8,16.9,5
2515,2520,1,0,8.02,0,0,20,0,0,0,1.6,94.15,75,19.9,93.94,0
2515,2520,1,0,2.04,0,0,21,0,0,0,0.41,165.5,20,11.89,165.16,0
2515,2520,1,0,9.61,0,0,22,0,0,1,1.91,18.81,10,11.28,18.46,0
2515,2520,1,0,,0,0,23,0,0,0,,,0,,,
2515,2520,1,0,5.46,0,0,24,0,0,0,1.09,53.35,15,10.37,52.96,0
2515,2520,1,0,1.82,0,0,25,0,0,0,0.36,32.97,5,16.78,32.74,0
2515,2520,1,0,5.66,0,0,26,0,0,0,1.13,26.21,5,6.9,25.63,0
2515,2520,1,0,,0,0,27,0,0,0,,,0,,,
2515,2520,1,0,1.53,0,0,28,0,0,0,0.31,166.69,15,11.81,166.35,0
2515,2520,1,0,48.36,0,1,3,0,0,1,6.43,36.89,159.6,18,36.67,0
2515,2520,1,0,29.76,2,1,4,4,4,2,3.96,62.79,180.52,19.38,62.54,0
2515,2520,1,0,51.36,0,0,5,0,0,0,4.11,18.69,40,8.55,18.22,6
2515,2520,1,0,9.05,0,0,6,0,0,0,1.18,6.2,5,18.47,5.98,0
2515,2520,1,3,41.75,0,0,7,2,2,0,5.56,38.05,143.94,18.23,37.85,0
2515,2520,1,0,22.16,2,0,8,0,0,1,2.94,31.5,70.47,20.32,31.31,0
2515,2520,1,0,53.74,0,2,9,1,1,0,5.35,26.95,46.12,6.52,26.34,25
2520,2525,1,0,23.96,2,0,1,3,3,2,3.19,66.07,153.95,19.51,65.87,0
2520,2525,1,2,35.33,4,0,10,5,5,2,4.7,99.81,331.58,18.85,99.56,0
2520,2525,1,0,40.98,0,2,11,2,2,1,2.69,22.07,31.11,7.06,21.7,15
2520,2525,1,0,42.64,0,0,12,0,0,7,5.63,20.46,79.72,18.47,20.25,0
2520,2525,1,2,18.83,0,7,13,1,1,0,2.49,63.84,114.94,19.19,63.64,0
2520,2525,1,0,13.4,0,0,14,1,1,3,2.67,96.9,124.05,19.15,96.65,0
2520,2525,1,0,48.36,0,3,15,1,1,0,3.85,235.1,69.93,1.25,231.89,65
2520,2525,1,0,18.68,0,1,16,0,0,0,3.73,84.25,148.5,18.92,84.04,0
2520,2525,1,0,10.03,1,0,17,3,3,2,1.33,44.01,42.52,19.35,43.79,0
2520,2525,1,0,50.11,0,1,18,0,0,0,4,114.2,71.12,2.52,112.62,56
2520,2525,1,0,3.54,0,0,19,0,0,0,0.71,15.71,5,18.24,15.49,0
2520,2525,1,0,34.04,0,2,2,1,1,4,2.23,19.76,48.36,14.58,19.39,8
2520,2525,1,0,8.02,0,0,20,0,0,0,1.6,94.35,75,19.86,94.15,0
2520,2525,1,0,2.44,1,0,21,0,0,0,0.49,169.75,24,11.59,169.41,0
2520,2525,1,0,4.95,0,0,22,0,0,0,0.97,18.56,5.15,11.44,18.16,0
2520,2525,1,0,,0,0,23,0,0,0,,,0,,,
2520,2525,1,1,3.93,0,0,24,0,0,0,0.77,53.25,10.79,10.39,52.89,0
2520,2525,1,0,1.82,0,0,25,0,0,0,0.36,33.02,5,16.76,32.78,0
2520,2525,1,0,5.66,0,0,26,0,0,0,1.13,30434.28,5,0.01,29760.92,5
2520,2525,1,0,,0,0,27,0,0,0,,,0,,,
2520,2525,1,0,1.53,0,0,28,0,0,0,0.31,166.75,15,11.8,166.41,0
2520,2525,1,1,48.92,0,2,3,1,1,0,6.51,36.99,161.44,17.95,36.77,0
2520,2525,1,0,29.4,2,0,4,5,5,2,3.91,62.01,178.31,19.63,61.74,0
2520,2525,1,0,67.72,0,4,5,0,0,0,5.36,27.38,52.73,5.83,26.69,20
2520,2525,1,0,6.51,0,1,6,0,0,1,0.8,6.77,3.6,16.91,6.63,0
2520,2525,1,2,39.42,0,1,7,1,1,0,5.25,38.11,135.9,18.2,37.9,0
2520,2525,1,0,21.9,1,0,8,2,2,3,2.9,31.48,69.64,20.33,31.27,0
2520,2525,1,0,66.02,0,3,9,1,1,0,6.57,30.77,56.66,5.71,30.07,30
2525,2530,1,0,24.5,3,0,1,3,3,1,3.26,65.8,157.43,19.6,65.59,0
2525,2530,1,5,34.63,1,0,10,4,4,1,4.61,99.78,325.07,18.85,99.54,0
2525,2530,1,0,44.78,0,1,11,1,1,1,2.96,20.44,33.99,7.62,20.07,15
2525,2530,1,0,25.97,0,2,12,0,0,7,3.39,20.24,48.55,18.67,20.03,0
2525,2530,1,2,22.94,0,7,13,0,0,0,3.04,64.42,140.04,19.01,64.2,0
2525,2530,1,0,12.05,2,0,14,3,3,2,2.4,95.28,111.55,19.48,95.02,0
2525,2530,1,0,60.79,0,2,15,3,3,0,4.85,59.21,87.9,4.95,58.4,65
2525,2530,1,1,18.51,0,1,16,0,0,0,3.69,83.66,147.19,19.06,83.46,0
2525,2530,1,0,9.91,2,0,17,1,1,0,1.32,43.2,42,19.72,43,0
2525,2530,1,0,56.24,0,1,18,1,1,0,4.49,86.12,79.82,3.34,84.93,56
2525,2530,1,0,0.16,0,0,19,0,0,1,0.02,15.36,0.22,18.66,15.14,0
2525,2530,1,0,25.78,0,1,2,0,0,4,1.68,22.09,36.63,13.04,21.77,10
2525,2530,1,1,8.33,0,1,20,0,0,0,1.66,95.43,77.9,19.64,95.23,0
2525,2530,1,0,2.55,0,0,21,2,2,0,0.51,166.38,25,11.83,166.04,0
2525,2530,1,0,4.8,0,0,22,0,0,0,0.96,18.43,5,11.51,18.08,0
2525,2530,1,0,,0,0,23,0,0,0,,,0,,,
2525,2530,1,0,3.64,0,0,24,0,0,0,0.73,52.46,10,10.55,52.08,0
2525,2530,1,0,1.82,0,0,25,0,0,0,0.36,32.99,5,16.77,32.75,0
2525,2530,1,0,3.53,0,0,26,0,0,1,0.59,137.41,3.12,1.32,3551.03,2
2525,2530,1,0,,0,0,27,0,0,0,,,0,,,
2525,2530,1,0,1.53,0,0,28,0,0,0,0.31,163.99,15,12,163.66,0
2525,2530,1,3,51.79,0,4,3,0,0,0,6.88,36.42,170.91,18.23,36.2,0
2525,2530,1,0,27.89,1,0,4,5,5,3,3.71,62.28,169.17,19.54,62.02,0
2525,2530,1,0,89.85,0,3,5,0,0,0,7.14,25.8,69.97,6.19,25.16,29
2525,2530,1,0,8.16,0,1,6,0,0,1,1,6.26,4.51,18.28,6.09,0
2525,2530,1,7,33.44,0,1,7,0,0,0,4.43,37.37,115.27,18.56,37.17,0
2525,2530,1,0,20.24,2,0,8,1,1,3,2.68,31.84,64.37,20.1,31.66,0
2525,2530,1,0,82.73,0,3,9,3,3,0,8.24,29.32,71,5.99,28.65,35
2530,2535,1,0,25.35,3,0,1,6,6,3,3.37,66.08,162.94,19.51,65.86,0
2530,2535,1,1,33.25,4,1,10,5,5,2,4.42,100.95,312.13,18.64,100.67,0
2530,2535,1,0,51.79,0,2,11,2,2,2,3.36,20.55,39.32,7.58,19.83,15
2530,2535,1,0,12.14,0,0,12,0,0,4,1.59,19.5,22.7,19.38,19.26,0
2530,2535,1,1,26.01,0,4,13,1,1,0,3.46,65.08,158.76,18.82,64.88,0
2530,2535,1,0,12.53,1,0,14,2,2,0,2.5,97,116,19.13,96.79,0
2530,2535,1,0,62.24,0,0,15,0,0,0,4.98,53.25,90,5.51,52.52,60
2530,2535,1,2,18.28,0,0,16,1,1,0,3.65,83.72,145.34,19.04,83.51,0
2530,2535,1,0,9.8,0,0,17,2,2,1,1.3,42.96,41.53,19.83,42.75,0
2530,2535,1,0,58.63,0,1,18,0,0,0,4.68,88.32,83.2,3.26,87.09,53
2530,2535,1,0,0.61,0,1,19,0,0,0,0.05,77.2,0.86,3.71,76.13,0
2530,2535,1,0,26.03,0,3,2,1,1,1,1.71,20.48,36.97,14.07,20.24,10
2530,2535,1,0,8.02,0,0,20,1,1,0,1.6,96.03,75,19.51,95.83,0
2530,2535,1,0,2.55,0,0,21,0,0,0,0.51,165.82,25,11.87,165.48,0
2530,2535,1,0,1.66,0,0,22,0,0,1,0.27,24.89,1.72,8.53,20.4,0
2530,2535,1,0,,0,0,23,0,0,0,,,0,,,
2530,2535,1,0,3.64,0,0,24,0,0,0,0.73,51.41,10,10.76,51.04,0
2530,2535,1,0,1.63,0,0,25,0,0,1,0.31,36.32,4.48,15.23,34.55,0
2530,2535,1,0,0.14,0,1,26,0,0,0,0,19.85,0.12,9.11,19.42,0
2530,2535,1,0,,0,0,27,0,0,0,,,0,,,
2530,2535,1,0,1.53,0,0,28,0,0,0,0.31,164.83,15,11.94,164.49,0
2530,2535,1,7,46.98,0,0,3,1,1,0,6.23,35.79,155.03,18.55,35.59,0
2530,2535,1,1,26.14,1,0,4,6,6,4,3.47,63.44,158.59,19.19,63.15,0
2530,2535,1,0,104.16,0,3,5,0,0,0,8.29,33.44,81.12,4.78,32.61,40
2530,2535,1,0,9.05,0,0,6,0,0,0,1.21,7.35,5,15.57,7.1,0
2530,2535,1,6,24.43,0,0,7,0,0,0,3.24,36.85,84.2,18.82,36.63,0
2530,2535,1,0,20.61,2,0,8,1,1,1,2.74,32.06,65.56,19.96,31.87,0
2530,2535,1,0,93.5,0,1,9,1,1,0,9.34,45.12,80.24,3.89,44.09,45
2535,2540,1,0,25.49,1,0,1,2,2,2,3.39,65.91,163.84,19.56,65.71,0
2535,2540,1,1,33.8,2,1,10,4,4,4,4.49,99.95,317.27,18.82,99.68,0
2535,2540,1,0,51.09,0,2,11,1,1,1,3.37,23.46,38.78,6.64,23.05,15
2535,2540,1,0,8.17,0,1,12,0,0,1,1.07,18.46,15.28,20.48,18.23,0
2535,2540,1,2,26.99,0,1,13,0,0,0,3.59,65.12,164.76,18.81,64.92,0
2535,2540,1,0,13.39,1,0,14,2,2,0,2.68,95.02,124,19.53,94.81,0
2535,2540,1,0,62.24,0,0,15,0,0,0,4.98,94.75,90,3.09,93.46,65
2535,2540,1,0,17.61,0,0,16,0,0,0,3.52,83.08,140,19.19,82.87,0
2535,2540,1,0,9.51,1,0,17,0,0,1,1.26,43.8,40.3,19.45,43.61,0
2535,2540,1,0,62.33,0,1,18,1,1,0,4.98,90.59,88.46,3.18,89.33,69
2535,2540,1,0,3.54,0,0,19,1,1,0,0.71,22.87,5,12.53,22.55,0
2535,2540,1,0,27.56,0,1,2,0,0,2,1.82,20.06,39.15,14.36,19.86,10
2535,2540,1,1,7.88,0,0,20,0,0,0,1.57,95.23,73.64,19.68,95.05,0
2535,2540,1,0,2.53,0,0,21,0,0,1,0.5,167.22,24.81,11.77,167.08,0
2535,2540,1,0,,0,0,22,0,0,0,,,0,,,
2535,2540,1,0,,0,0,23,0,0,0,,,0,,,
2535,2540,1,1,2.91,0,0,24,0,0,0,0.58,52.48,8,10.54,52.11,0
2535,2540,1,0,,0,0,25,0,0,0,,,0,,,
2535,2540,1,0,5.66,0,0,26,0,0,0,1.11,19.7,5,9.18,19.26,0
2535,2540,1,0,,0,0,27,0,0,0,,,0,,,
2535,2540,1,0,1.53,0,0,28,0,0,0,0.31,165.63,15,11.88,165.29,0
2535,2540,1,7,38.51,0,2,3,1,1,0,5.1,35.45,127.1,18.73,35.24,0
2535,2540,1,0,24.73,1,0,4,2,2,0,3.3,63.45,150,19.18,63.24,0
2535,2540,1,0,120.09,0,1,5,0,0,1,9.54,43.19,93.52,3.7,42.05,46
2535,2540,1,0,4.13,0,1,6,0,0,1,0.4,7.91,2.28,14.48,7.98,0
2535,2540,1,8,15.42,0,1,7,0,0,0,2.03,35.15,53.14,19.73,34.95,0
2535,2540,1,0,20.43,2,0,8,0,0,2,2.71,32.15,64.98,19.91,31.95,0
2535,2540,1,0,103.89,0,2,9,1,1,1,10.29,51.72,89.16,3.4,50.49,53
2540,2545,1,0,25.25,3,0,1,7,7,3,3.35,66.34,162.29,19.43,66.13,0
2540,2545,1,0,32.66,2,0,10,2,2,4,4.34,101.62,306.53,18.51,101.3,0
2540,2545,1,0,71.16,0,4,11,0,0,0,4.69,19.94,54.02,7.81,19.43,20
2540,2545,1,0,10.14,0,1,12,0,0,1,1.34,18.14,18.96,20.83,17.94,0
2540,2545,1,0,26.35,0,1,13,1,1,0,3.51,65.18,160.87,18.79,64.96,0
2540,2545,1,0,13.4,1,0,14,4,4,3,2.67,94.36,124.06,19.67,94.14,0
2540,2545,1,0,65.14,0,3,15,2,2,0,5.2,236.05,94.2,1.24,232.83,68
2540,2545,1,4,16.4,0,0,16,0,0,0,3.27,83.07,130.42,19.19,82.85,0
2540,2545,1,0,10.15,1,0,17,1,1,1,1.35,44.16,43.01,19.28,43.96,0
2540,2545,1,0,63.93,0,1,18,0,0,0,5.11,119.64,90.73,2.41,117.98,63
2540,2545,1,0,3.54,0,0,19,0,0,0,0.71,15.7,5,18.26,15.48,0
2540,2545,1,0,30.89,0,3,2,1,1,0,2.04,20.72,43.88,13.91,20.43,10
2540,2545,1,0,7.49,0,0,20,0,0,0,1.5,95.96,70,19.53,95.75,0
2540,2545,1,0,2.34,1,0,21,0,0,0,0.46,171.46,23,11.48,171.11,0
2540,2545,1,0,4.7,0,1,22,0,0,0,0.91,17.25,4.89,12.31,16.92,0
2540,2545,1,0,2.27,0,1,23,0,0,0,0.82,16.7,2,10.77,16.33,0
2540,2545,1,1,0.36,0,0,24,0,0,0,0.07,53.23,1,10.39,52.85,0
2540,2545,1,0,,0,0,25,0,0,0,,,0,,,
2540,2545,1,0,5.66,0,0,26,0,0,0,1.13,19.41,5,9.32,18.98,0
2540,2545,1,0,,0,0,27,0,0,0,,,0,,,
2540,2545,1,0,1.53,0,0,28,0,0,0,0.31,164.2,15,11.98,163.87,0
2540,2545,1,6,29.92,0,1,3,1,1,0,3.96,34.6,98.73,19.19,34.41,0
2540,2545,1,1,24.12,1,0,4,1,1,2,3.2,63.32,146.31,19.22,63.06,0
2540,2545,1,0,121.92,0,2,5,0,0,0,9.72,70.87,94.94,2.25,69.09,63
2540,2545,1,0,9.05,0,0,6,0,0,0,1.2,9.6,5,11.92,9.27,0
2540,2545,1,2,9.66,0,0,7,1,1,0,1.28,34.54,33.3,20.08,34.32,0
2540,2545,1,0,19.05,2,0,8,2,2,3,2.52,32.15,60.59,19.91,31.95,0
2540,2545,1,0,110.3,0,3,9,1,1,1,10.96,44.5,94.66,3.95,43.69,63
2545,2550,1,0,25.27,2,0,1,1,1,1,3.36,66.07,162.4,19.51,65.86,0
